Transcript,Protein,Num del,Num dup
ENSMMUT00000047728,ENSMMUP00000040753,0,0
ENSMMUT00000008624,ENSMMUP00000008106,0,0
ENSMMUT00000008625,ENSMMUP00000008107,0,0
ENSMMUT00000019190,ENSMMUP00000017972,0,0
ENSMMUT00000047727,ENSMMUP00000040752,0,0
ENSMMUT00000019204,ENSMMUP00000017986,0,0
ENSMMUT00000063298,ENSMMUP00000056627,0,0
ENSMMUT00000047725,ENSMMUP00000040750,0,0
ENSMMUT00000007739,ENSMMUP00000007269,0,0
ENSMMUT00000007743,ENSMMUP00000007273,0,0
ENSMMUT00000007745,ENSMMUP00000007275,0,0
ENSMMUT00000007747,ENSMMUP00000007277,0,0
ENSMMUT00000078880,ENSMMUP00000044798,0,0
ENSMMUT00000063279,ENSMMUP00000057751,0,0
ENSMMUT00000047721,ENSMMUP00000040745,0,0
ENSMMUT00000012593,ENSMMUP00000011807,0,0
ENSMMUT00000047720,ENSMMUP00000040744,0,0
ENSMMUT00000024487,ENSMMUP00000022920,0,0
ENSMMUT00000047719,ENSMMUP00000040743,0,0
ENSMMUT00000024484,ENSMMUP00000054856,0,0
ENSMMUT00000024481,ENSMMUP00000022915,0,0
ENSMMUT00000029396,ENSMMUP00000027505,0,0
ENSMMUT00000057088,ENSMMUP00000057219,0,0
ENSMMUT00000008100,ENSMMUP00000007617,0,0
ENSMMUT00000008103,ENSMMUP00000007620,0,0
ENSMMUT00000014323,ENSMMUP00000013414,0,0
ENSMMUT00000013225,ENSMMUP00000012396,0,0
ENSMMUT00000044913,ENSMMUP00000046834,0,0
ENSMMUT00000014327,ENSMMUP00000013417,0,0
ENSMMUT00000014330,ENSMMUP00000013420,0,0
ENSMMUT00000014332,ENSMMUP00000013422,0,0
ENSMMUT00000055569,ENSMMUP00000056568,0,0
ENSMMUT00000021153,ENSMMUP00000019779,0,0
ENSMMUT00000064835,ENSMMUP00000054886,0,0
ENSMMUT00000021154,ENSMMUP00000019780,0,0
ENSMMUT00000013236,ENSMMUP00000012406,0,0
ENSMMUT00000013232,ENSMMUP00000012402,0,0
ENSMMUT00000061171,ENSMMUP00000054769,0,0
ENSMMUT00000077002,ENSMMUP00000045124,0,0
ENSMMUT00000002854,ENSMMUP00000002697,0,0
ENSMMUT00000002856,ENSMMUP00000002699,0,0
ENSMMUT00000028976,ENSMMUP00000027112,0,0
ENSMMUT00000015520,ENSMMUP00000014535,0,0
ENSMMUT00000073737,ENSMMUP00000055000,0,0
ENSMMUT00000066110,ENSMMUP00000048740,0,0
ENSMMUT00000039159,ENSMMUP00000032242,2,0
ENSMMUT00000071069,ENSMMUP00000049955,0,0
ENSMMUT00000060749,ENSMMUP00000046564,0,0
ENSMMUT00000058440,ENSMMUP00000043452,0,0
ENSMMUT00000061434,ENSMMUP00000053492,2,2
ENSMMUT00000070191,ENSMMUP00000042567,0,0
ENSMMUT00000058430,ENSMMUP00000044805,0,0
ENSMMUT00000062590,ENSMMUP00000047051,0,0
ENSMMUT00000039155,ENSMMUP00000032238,3,1
ENSMMUT00000014156,ENSMMUP00000013258,1,0
ENSMMUT00000071602,ENSMMUP00000060102,0,0
ENSMMUT00000014159,ENSMMUP00000013261,0,0
ENSMMUT00000026239,ENSMMUP00000024560,0,0
ENSMMUT00000029934,ENSMMUP00000028013,0,0
ENSMMUT00000026035,ENSMMUP00000024362,0,0
ENSMMUT00000039301,ENSMMUP00000032388,2,2
ENSMMUT00000025231,ENSMMUP00000023605,3,1
ENSMMUT00000053700,ENSMMUP00000050435,1,1
ENSMMUT00000039150,ENSMMUP00000032232,0,0
ENSMMUT00000068958,ENSMMUP00000042004,0,0
ENSMMUT00000060787,ENSMMUP00000051037,0,0
ENSMMUT00000059722,ENSMMUP00000045335,0,0
ENSMMUT00000060467,ENSMMUP00000050003,0,1
ENSMMUT00000010433,ENSMMUP00000009791,0,0
ENSMMUT00000010449,ENSMMUP00000009807,0,0
ENSMMUT00000010458,ENSMMUP00000009816,0,0
ENSMMUT00000060455,ENSMMUP00000058625,0,0
ENSMMUT00000039146,ENSMMUP00000032228,0,0
ENSMMUT00000024727,ENSMMUP00000023143,0,0
ENSMMUT00000039144,ENSMMUP00000032227,0,0
ENSMMUT00000024728,ENSMMUP00000023144,0,0
ENSMMUT00000039143,ENSMMUP00000032226,0,0
ENSMMUT00000060774,ENSMMUP00000052164,0,0
ENSMMUT00000063140,ENSMMUP00000053129,0,0
ENSMMUT00000054001,ENSMMUP00000044538,0,0
ENSMMUT00000026984,ENSMMUP00000025245,0,0
ENSMMUT00000026983,ENSMMUP00000025244,0,0
ENSMMUT00000026980,ENSMMUP00000025241,0,0
ENSMMUT00000055563,ENSMMUP00000042890,0,0
ENSMMUT00000055541,ENSMMUP00000049774,0,0
ENSMMUT00000015342,ENSMMUP00000014376,0,0
ENSMMUT00000078236,ENSMMUP00000055729,0,0
ENSMMUT00000014215,ENSMMUP00000013313,1,1
ENSMMUT00000059681,ENSMMUP00000051904,2,0
ENSMMUT00000014209,ENSMMUP00000013307,0,0
ENSMMUT00000071832,ENSMMUP00000044936,0,0
ENSMMUT00000039140,ENSMMUP00000032224,0,0
ENSMMUT00000076746,ENSMMUP00000050500,0,0
ENSMMUT00000001377,ENSMMUP00000001295,0,0
ENSMMUT00000067520,ENSMMUP00000046310,0,0
ENSMMUT00000064331,ENSMMUP00000055067,0,0
ENSMMUT00000012400,ENSMMUP00000011629,0,0
ENSMMUT00000023473,ENSMMUP00000021962,0,0
ENSMMUT00000031070,ENSMMUP00000029080,0,0
ENSMMUT00000013258,ENSMMUP00000012427,0,0
ENSMMUT00000070702,ENSMMUP00000041549,0,0
ENSMMUT00000021230,ENSMMUP00000019851,0,0
ENSMMUT00000008171,ENSMMUP00000049411,0,0
ENSMMUT00000009395,ENSMMUP00000008828,2,0
ENSMMUT00000039135,ENSMMUP00000032220,0,0
ENSMMUT00000031541,ENSMMUP00000029512,0,0
ENSMMUT00000039133,ENSMMUP00000032218,0,0
ENSMMUT00000058042,ENSMMUP00000047566,0,0
ENSMMUT00000025275,ENSMMUP00000023646,0,0
ENSMMUT00000072076,ENSMMUP00000058508,0,0
ENSMMUT00000002641,ENSMMUP00000002495,0,0
ENSMMUT00000067733,ENSMMUP00000049071,0,0
ENSMMUT00000002646,ENSMMUP00000002499,0,0
ENSMMUT00000031376,ENSMMUP00000029358,0,0
ENSMMUT00000001624,ENSMMUP00000001528,0,0
ENSMMUT00000079053,ENSMMUP00000057903,0,0
ENSMMUT00000058074,ENSMMUP00000046252,0,0
ENSMMUT00000021716,ENSMMUP00000020315,0,0
ENSMMUT00000021738,ENSMMUP00000020335,0,0
ENSMMUT00000078238,ENSMMUP00000060231,0,0
ENSMMUT00000008285,ENSMMUP00000007787,0,0
ENSMMUT00000070291,ENSMMUP00000049633,0,0
ENSMMUT00000030505,ENSMMUP00000028547,0,0
ENSMMUT00000067086,ENSMMUP00000046019,0,0
ENSMMUT00000029094,ENSMMUP00000027220,2,0
ENSMMUT00000072846,ENSMMUP00000060009,0,0
ENSMMUT00000039126,ENSMMUP00000032212,0,0
ENSMMUT00000000185,ENSMMUP00000000172,0,0
ENSMMUT00000063512,ENSMMUP00000059471,0,0
ENSMMUT00000006658,ENSMMUP00000006264,0,0
ENSMMUT00000028109,ENSMMUP00000026299,0,0
ENSMMUT00000028110,ENSMMUP00000026300,1,0
ENSMMUT00000024891,ENSMMUP00000023292,0,0
ENSMMUT00000039116,ENSMMUP00000032201,0,0
ENSMMUT00000063336,ENSMMUP00000051389,0,0
ENSMMUT00000033015,ENSMMUP00000030894,0,0
ENSMMUT00000002875,ENSMMUP00000002718,0,0
ENSMMUT00000039111,ENSMMUP00000032196,0,0
ENSMMUT00000056542,ENSMMUP00000043084,0,0
ENSMMUT00000018255,ENSMMUP00000017089,0,0
ENSMMUT00000063124,ENSMMUP00000042687,0,0
ENSMMUT00000018260,ENSMMUP00000017093,0,0
ENSMMUT00000018268,ENSMMUP00000017100,0,0
ENSMMUT00000018271,ENSMMUP00000017103,0,0
ENSMMUT00000078833,ENSMMUP00000047866,0,0
ENSMMUT00000054851,ENSMMUP00000054606,0,0
ENSMMUT00000018279,ENSMMUP00000017110,0,0
ENSMMUT00000018278,ENSMMUP00000043773,0,0
ENSMMUT00000018283,ENSMMUP00000017114,0,0
ENSMMUT00000032672,ENSMMUP00000030572,0,0
ENSMMUT00000078638,ENSMMUP00000042983,0,0
ENSMMUT00000075846,ENSMMUP00000043894,0,0
ENSMMUT00000067830,ENSMMUP00000044445,0,0
ENSMMUT00000020269,ENSMMUP00000018971,0,0
ENSMMUT00000026040,ENSMMUP00000024367,0,0
ENSMMUT00000030946,ENSMMUP00000028964,0,0
ENSMMUT00000054414,ENSMMUP00000057071,0,0
ENSMMUT00000060732,ENSMMUP00000059197,0,0
ENSMMUT00000077666,ENSMMUP00000042501,0,0
ENSMMUT00000039103,ENSMMUP00000032188,0,0
ENSMMUT00000061482,ENSMMUP00000053947,0,0
ENSMMUT00000063244,ENSMMUP00000058810,0,0
ENSMMUT00000057529,ENSMMUP00000049791,0,0
ENSMMUT00000023397,ENSMMUP00000021892,0,0
ENSMMUT00000020960,ENSMMUP00000019607,0,0
ENSMMUT00000023399,ENSMMUP00000021894,0,0
ENSMMUT00000023400,ENSMMUP00000021895,0,0
ENSMMUT00000023408,ENSMMUP00000021903,0,0
ENSMMUT00000039099,ENSMMUP00000032184,0,0
ENSMMUT00000023414,ENSMMUP00000021909,0,0
ENSMMUT00000071273,ENSMMUP00000044420,0,0
ENSMMUT00000066433,ENSMMUP00000053863,0,0
ENSMMUT00000013683,ENSMMUP00000012823,0,0
ENSMMUT00000029341,ENSMMUP00000027454,0,0
ENSMMUT00000061155,ENSMMUP00000054267,0,0
ENSMMUT00000039095,ENSMMUP00000032180,1,0
ENSMMUT00000007485,ENSMMUP00000007033,0,0
ENSMMUT00000078832,ENSMMUP00000060164,0,0
ENSMMUT00000055589,ENSMMUP00000050783,0,0
ENSMMUT00000004732,ENSMMUP00000004461,0,0
ENSMMUT00000011240,ENSMMUP00000010535,1,0
ENSMMUT00000039089,ENSMMUP00000032173,0,0
ENSMMUT00000014174,ENSMMUP00000013275,0,0
ENSMMUT00000062172,ENSMMUP00000047386,0,0
ENSMMUT00000039088,ENSMMUP00000032172,0,0
ENSMMUT00000048168,ENSMMUP00000041205,0,0
ENSMMUT00000055302,ENSMMUP00000044024,0,0
ENSMMUT00000033264,ENSMMUP00000031128,0,0
ENSMMUT00000039087,ENSMMUP00000032171,0,0
ENSMMUT00000053608,ENSMMUP00000045306,0,0
ENSMMUT00000075367,ENSMMUP00000055722,0,0
ENSMMUT00000067849,ENSMMUP00000052262,0,0
ENSMMUT00000059804,ENSMMUP00000048523,0,0
ENSMMUT00000026247,ENSMMUP00000024568,0,0
ENSMMUT00000014088,ENSMMUP00000013194,0,0
ENSMMUT00000076922,ENSMMUP00000060370,0,0
ENSMMUT00000030282,ENSMMUP00000028337,0,0
ENSMMUT00000030283,ENSMMUP00000028338,0,0
ENSMMUT00000039083,ENSMMUP00000032167,0,0
ENSMMUT00000030287,ENSMMUP00000028342,0,0
ENSMMUT00000022518,ENSMMUP00000021065,0,0
ENSMMUT00000022519,ENSMMUP00000021066,0,0
ENSMMUT00000022523,ENSMMUP00000021070,0,0
ENSMMUT00000010097,ENSMMUP00000009478,1,0
ENSMMUT00000001481,ENSMMUP00000001392,0,0
ENSMMUT00000065776,ENSMMUP00000057558,0,0
ENSMMUT00000010970,ENSMMUP00000046572,0,0
ENSMMUT00000010464,ENSMMUP00000009821,0,0
ENSMMUT00000013918,ENSMMUP00000013042,0,0
ENSMMUT00000055916,ENSMMUP00000051140,0,0
ENSMMUT00000010478,ENSMMUP00000009835,0,0
ENSMMUT00000078848,ENSMMUP00000052745,0,0
ENSMMUT00000068304,ENSMMUP00000050632,0,0
ENSMMUT00000067543,ENSMMUP00000042561,0,0
ENSMMUT00000033155,ENSMMUP00000031026,0,0
ENSMMUT00000057441,ENSMMUP00000043555,0,0
ENSMMUT00000011314,ENSMMUP00000010602,0,0
ENSMMUT00000063695,ENSMMUP00000051502,0,0
ENSMMUT00000039080,ENSMMUP00000032163,0,0
ENSMMUT00000019852,ENSMMUP00000018585,0,0
ENSMMUT00000039077,ENSMMUP00000032160,0,0
ENSMMUT00000061320,ENSMMUP00000044764,0,0
ENSMMUT00000000676,ENSMMUP00000000626,0,0
ENSMMUT00000000677,ENSMMUP00000000627,0,0
ENSMMUT00000026515,ENSMMUP00000024816,0,0
ENSMMUT00000055130,ENSMMUP00000046554,0,0
ENSMMUT00000068125,ENSMMUP00000053164,0,0
ENSMMUT00000014627,ENSMMUP00000056313,0,0
ENSMMUT00000030558,ENSMMUP00000028598,0,0
ENSMMUT00000071309,ENSMMUP00000056557,0,0
ENSMMUT00000029290,ENSMMUP00000027404,0,0
ENSMMUT00000029291,ENSMMUP00000027405,0,0
ENSMMUT00000065071,ENSMMUP00000059727,0,0
ENSMMUT00000031879,ENSMMUP00000029828,0,0
ENSMMUT00000031881,ENSMMUP00000029829,0,0
ENSMMUT00000000312,ENSMMUP00000000295,1,0
ENSMMUT00000054658,ENSMMUP00000048481,0,0
ENSMMUT00000059220,ENSMMUP00000047617,0,0
ENSMMUT00000014321,ENSMMUP00000013412,0,0
ENSMMUT00000014322,ENSMMUP00000013413,0,0
ENSMMUT00000039068,ENSMMUP00000032151,0,0
ENSMMUT00000019281,ENSMMUP00000018055,0,0
ENSMMUT00000005621,ENSMMUP00000054546,0,0
ENSMMUT00000060615,ENSMMUP00000050322,0,0
ENSMMUT00000039065,ENSMMUP00000032148,1,0
ENSMMUT00000071788,ENSMMUP00000046635,0,0
ENSMMUT00000002312,ENSMMUP00000002185,0,0
ENSMMUT00000001348,ENSMMUP00000001266,0,0
ENSMMUT00000056984,ENSMMUP00000051711,0,0
ENSMMUT00000004551,ENSMMUP00000004289,0,0
ENSMMUT00000004545,ENSMMUP00000004284,0,0
ENSMMUT00000055706,ENSMMUP00000058998,0,0
ENSMMUT00000039063,ENSMMUP00000032146,0,0
ENSMMUT00000003323,ENSMMUP00000003138,0,0
ENSMMUT00000019202,ENSMMUP00000017984,0,0
ENSMMUT00000019209,ENSMMUP00000017990,0,0
ENSMMUT00000019341,ENSMMUP00000018112,0,0
ENSMMUT00000054959,ENSMMUP00000047011,0,0
ENSMMUT00000019344,ENSMMUP00000018115,0,0
ENSMMUT00000039062,ENSMMUP00000032145,0,0
ENSMMUT00000031606,ENSMMUP00000029568,0,0
ENSMMUT00000064641,ENSMMUP00000051828,0,0
ENSMMUT00000071982,ENSMMUP00000054644,0,0
ENSMMUT00000014179,ENSMMUP00000013279,0,0
ENSMMUT00000068577,ENSMMUP00000045440,0,0
ENSMMUT00000008435,ENSMMUP00000007924,0,0
ENSMMUT00000063775,ENSMMUP00000048962,0,0
ENSMMUT00000008433,ENSMMUP00000007922,0,0
ENSMMUT00000002106,ENSMMUP00000001989,0,0
ENSMMUT00000069555,ENSMMUP00000051374,0,0
ENSMMUT00000064099,ENSMMUP00000055077,0,0
ENSMMUT00000004446,ENSMMUP00000004195,0,0
ENSMMUT00000039050,ENSMMUP00000032133,0,0
ENSMMUT00000027112,ENSMMUP00000025362,1,0
ENSMMUT00000070872,ENSMMUP00000044189,0,0
ENSMMUT00000001116,ENSMMUP00000001045,0,0
ENSMMUT00000022478,ENSMMUP00000021028,0,0
ENSMMUT00000018052,ENSMMUP00000016901,0,0
ENSMMUT00000029931,ENSMMUP00000028011,0,0
ENSMMUT00000027918,ENSMMUP00000026120,0,0
ENSMMUT00000027917,ENSMMUP00000026119,0,0
ENSMMUT00000057887,ENSMMUP00000057926,0,0
ENSMMUT00000061273,ENSMMUP00000048209,0,0
ENSMMUT00000055886,ENSMMUP00000048218,0,0
ENSMMUT00000064045,ENSMMUP00000059018,0,0
ENSMMUT00000028400,ENSMMUP00000026578,0,0
ENSMMUT00000029249,ENSMMUP00000027367,0,0
ENSMMUT00000039043,ENSMMUP00000032125,0,0
ENSMMUT00000070123,ENSMMUP00000044057,0,0
ENSMMUT00000076915,ENSMMUP00000054431,0,0
ENSMMUT00000015248,ENSMMUP00000014290,0,0
ENSMMUT00000020655,ENSMMUP00000019329,1,0
ENSMMUT00000065035,ENSMMUP00000047415,0,0
ENSMMUT00000074906,ENSMMUP00000054184,0,0
ENSMMUT00000012763,ENSMMUP00000011968,0,0
ENSMMUT00000022663,ENSMMUP00000021201,0,0
ENSMMUT00000017008,ENSMMUP00000032131,1,0
ENSMMUT00000056820,ENSMMUP00000055546,0,0
ENSMMUT00000018449,ENSMMUP00000017275,0,0
ENSMMUT00000072233,ENSMMUP00000053074,0,0
ENSMMUT00000018450,ENSMMUP00000017276,0,0
ENSMMUT00000021524,ENSMMUP00000020132,0,0
ENSMMUT00000021534,ENSMMUP00000020141,0,0
ENSMMUT00000063389,ENSMMUP00000052573,0,0
ENSMMUT00000025282,ENSMMUP00000023652,0,0
ENSMMUT00000022753,ENSMMUP00000021280,0,0
ENSMMUT00000077312,ENSMMUP00000045198,0,0
ENSMMUT00000077612,ENSMMUP00000046980,0,0
ENSMMUT00000057890,ENSMMUP00000054475,0,0
ENSMMUT00000074249,ENSMMUP00000052351,0,0
ENSMMUT00000005805,ENSMMUP00000005467,0,0
ENSMMUT00000058343,ENSMMUP00000050244,0,0
ENSMMUT00000029399,ENSMMUP00000027508,0,0
ENSMMUT00000057796,ENSMMUP00000045987,0,0
ENSMMUT00000072391,ENSMMUP00000052068,0,0
ENSMMUT00000066457,ENSMMUP00000056934,0,0
ENSMMUT00000004729,ENSMMUP00000004458,0,0
ENSMMUT00000003947,ENSMMUP00000003729,1,0
ENSMMUT00000003989,ENSMMUP00000003766,1,0
ENSMMUT00000058841,ENSMMUP00000042092,0,0
ENSMMUT00000039026,ENSMMUP00000032105,0,0
ENSMMUT00000021619,ENSMMUP00000020223,0,0
ENSMMUT00000057678,ENSMMUP00000045247,0,0
ENSMMUT00000061821,ENSMMUP00000050273,0,0
ENSMMUT00000066134,ENSMMUP00000042922,0,0
ENSMMUT00000018459,ENSMMUP00000017285,0,0
ENSMMUT00000072056,ENSMMUP00000045013,0,0
ENSMMUT00000062329,ENSMMUP00000045508,0,0
ENSMMUT00000000119,ENSMMUP00000055469,0,0
ENSMMUT00000020531,ENSMMUP00000019215,1,0
ENSMMUT00000073640,ENSMMUP00000042239,0,0
ENSMMUT00000005286,ENSMMUP00000004980,0,0
ENSMMUT00000076032,ENSMMUP00000052614,0,0
ENSMMUT00000068479,ENSMMUP00000053855,0,0
ENSMMUT00000039022,ENSMMUP00000032101,0,0
ENSMMUT00000007709,ENSMMUP00000007241,0,0
ENSMMUT00000019862,ENSMMUP00000018594,0,0
ENSMMUT00000054338,ENSMMUP00000055092,0,0
ENSMMUT00000021359,ENSMMUP00000019974,0,0
ENSMMUT00000076613,ENSMMUP00000048465,0,0
ENSMMUT00000056716,ENSMMUP00000047810,0,0
ENSMMUT00000039019,ENSMMUP00000032098,0,0
ENSMMUT00000009481,ENSMMUP00000008913,0,0
ENSMMUT00000020544,ENSMMUP00000019225,0,0
ENSMMUT00000060708,ENSMMUP00000050517,0,0
ENSMMUT00000039016,ENSMMUP00000032095,0,0
ENSMMUT00000068599,ENSMMUP00000059308,0,0
ENSMMUT00000067690,ENSMMUP00000047341,0,0
ENSMMUT00000009167,ENSMMUP00000008613,0,0
ENSMMUT00000014485,ENSMMUP00000050355,0,0
ENSMMUT00000060496,ENSMMUP00000059983,0,0
ENSMMUT00000076280,ENSMMUP00000042075,1,0
ENSMMUT00000062842,ENSMMUP00000044075,0,0
ENSMMUT00000015350,ENSMMUP00000014382,1,0
ENSMMUT00000009026,ENSMMUP00000008482,0,0
ENSMMUT00000054223,ENSMMUP00000045792,0,0
ENSMMUT00000060380,ENSMMUP00000042352,0,0
ENSMMUT00000068427,ENSMMUP00000059311,0,0
ENSMMUT00000016237,ENSMMUP00000015218,0,0
ENSMMUT00000012257,ENSMMUP00000011496,1,0
ENSMMUT00000071902,ENSMMUP00000049984,1,0
ENSMMUT00000033058,ENSMMUP00000032090,0,0
ENSMMUT00000012789,ENSMMUP00000011991,0,0
ENSMMUT00000041337,ENSMMUP00000034366,0,0
ENSMMUT00000077355,ENSMMUP00000056598,0,0
ENSMMUT00000064756,ENSMMUP00000055972,0,0
ENSMMUT00000039010,ENSMMUP00000032089,0,0
ENSMMUT00000065337,ENSMMUP00000054966,0,0
ENSMMUT00000071186,ENSMMUP00000055290,0,0
ENSMMUT00000056722,ENSMMUP00000057539,0,0
ENSMMUT00000070479,ENSMMUP00000048527,0,0
ENSMMUT00000006259,ENSMMUP00000005888,0,0
ENSMMUT00000062624,ENSMMUP00000049123,0,0
ENSMMUT00000015753,ENSMMUP00000014757,0,0
ENSMMUT00000038999,ENSMMUP00000032085,0,0
ENSMMUT00000030376,ENSMMUP00000028426,0,0
ENSMMUT00000030379,ENSMMUP00000028429,0,0
ENSMMUT00000030381,ENSMMUP00000028431,0,0
ENSMMUT00000001265,ENSMMUP00000001186,0,0
ENSMMUT00000038998,ENSMMUP00000032083,0,0
ENSMMUT00000031535,ENSMMUP00000029507,0,0
ENSMMUT00000019617,ENSMMUP00000018369,0,0
ENSMMUT00000029005,ENSMMUP00000027141,0,0
ENSMMUT00000011261,ENSMMUP00000032012,0,0
ENSMMUT00000072413,ENSMMUP00000055501,0,0
ENSMMUT00000060430,ENSMMUP00000045334,0,0
ENSMMUT00000055647,ENSMMUP00000051242,0,0
ENSMMUT00000066672,ENSMMUP00000042192,0,0
ENSMMUT00000004498,ENSMMUP00000050329,0,0
ENSMMUT00000004499,ENSMMUP00000004245,0,0
ENSMMUT00000065541,ENSMMUP00000060948,0,0
ENSMMUT00000008791,ENSMMUP00000008263,0,0
ENSMMUT00000020240,ENSMMUP00000018946,0,0
ENSMMUT00000020241,ENSMMUP00000018947,0,0
ENSMMUT00000032387,ENSMMUP00000030302,0,0
ENSMMUT00000022527,ENSMMUP00000021074,0,0
ENSMMUT00000006538,ENSMMUP00000006149,0,0
ENSMMUT00000079240,ENSMMUP00000054652,0,0
ENSMMUT00000012266,ENSMMUP00000011505,0,0
ENSMMUT00000017330,ENSMMUP00000057274,0,0
ENSMMUT00000025260,ENSMMUP00000023633,0,0
ENSMMUT00000022466,ENSMMUP00000021016,0,0
ENSMMUT00000002133,ENSMMUP00000002015,0,0
ENSMMUT00000017546,ENSMMUP00000016431,0,0
ENSMMUT00000010384,ENSMMUP00000009746,0,0
ENSMMUT00000010603,ENSMMUP00000009947,0,0
ENSMMUT00000001354,ENSMMUP00000001272,0,0
ENSMMUT00000015026,ENSMMUP00000014078,0,0
ENSMMUT00000019332,ENSMMUP00000018103,0,0
ENSMMUT00000032645,ENSMMUP00000030547,0,0
ENSMMUT00000032648,ENSMMUP00000030549,0,0
ENSMMUT00000023323,ENSMMUP00000032074,0,0
ENSMMUT00000071207,ENSMMUP00000057669,0,0
ENSMMUT00000007245,ENSMMUP00000006809,0,0
ENSMMUT00000078986,ENSMMUP00000050604,0,0
ENSMMUT00000068164,ENSMMUP00000044065,0,0
ENSMMUT00000060629,ENSMMUP00000047208,0,0
ENSMMUT00000068686,ENSMMUP00000055918,0,0
ENSMMUT00000038987,ENSMMUP00000032073,0,0
ENSMMUT00000061588,ENSMMUP00000057321,0,0
ENSMMUT00000055769,ENSMMUP00000045422,0,0
ENSMMUT00000073084,ENSMMUP00000051212,0,0
ENSMMUT00000004273,ENSMMUP00000004029,0,0
ENSMMUT00000004274,ENSMMUP00000004030,0,0
ENSMMUT00000031412,ENSMMUP00000029393,0,0
ENSMMUT00000004178,ENSMMUP00000003942,0,0
ENSMMUT00000015433,ENSMMUP00000014457,0,0
ENSMMUT00000019520,ENSMMUP00000018279,0,0
ENSMMUT00000003938,ENSMMUP00000003720,0,0
ENSMMUT00000078327,ENSMMUP00000054847,0,0
ENSMMUT00000027274,ENSMMUP00000025515,0,0
ENSMMUT00000058881,ENSMMUP00000060383,0,0
ENSMMUT00000071072,ENSMMUP00000049492,0,0
ENSMMUT00000078904,ENSMMUP00000054839,0,0
ENSMMUT00000038984,ENSMMUP00000032070,0,0
ENSMMUT00000054085,ENSMMUP00000044941,0,0
ENSMMUT00000063588,ENSMMUP00000053290,0,0
ENSMMUT00000065762,ENSMMUP00000048285,0,0
ENSMMUT00000064778,ENSMMUP00000055594,0,0
ENSMMUT00000062752,ENSMMUP00000045722,0,0
ENSMMUT00000038979,ENSMMUP00000032065,0,0
ENSMMUT00000013915,ENSMMUP00000013039,0,0
ENSMMUT00000032832,ENSMMUP00000030719,0,0
ENSMMUT00000054797,ENSMMUP00000042511,0,0
ENSMMUT00000076217,ENSMMUP00000058504,0,0
ENSMMUT00000028270,ENSMMUP00000026453,0,0
ENSMMUT00000077190,ENSMMUP00000054219,0,0
ENSMMUT00000027161,ENSMMUP00000025408,0,0
ENSMMUT00000066450,ENSMMUP00000051017,0,0
ENSMMUT00000074874,ENSMMUP00000055928,0,0
ENSMMUT00000075769,ENSMMUP00000056335,0,0
ENSMMUT00000061717,ENSMMUP00000043991,0,0
ENSMMUT00000003736,ENSMMUP00000003530,0,0
ENSMMUT00000003735,ENSMMUP00000003529,0,0
ENSMMUT00000057616,ENSMMUP00000045540,0,0
ENSMMUT00000009927,ENSMMUP00000009320,0,0
ENSMMUT00000008945,ENSMMUP00000008410,0,0
ENSMMUT00000008948,ENSMMUP00000008413,0,0
ENSMMUT00000008950,ENSMMUP00000008415,0,0
ENSMMUT00000073688,ENSMMUP00000045278,0,0
ENSMMUT00000020183,ENSMMUP00000018892,0,0
ENSMMUT00000020892,ENSMMUP00000019546,0,0
ENSMMUT00000020894,ENSMMUP00000019548,0,0
ENSMMUT00000021502,ENSMMUP00000020111,0,0
ENSMMUT00000002291,ENSMMUP00000002167,0,0
ENSMMUT00000008014,ENSMMUP00000007533,0,0
ENSMMUT00000064120,ENSMMUP00000055236,0,0
ENSMMUT00000066267,ENSMMUP00000057879,1,0
ENSMMUT00000008839,ENSMMUP00000008309,0,0
ENSMMUT00000025140,ENSMMUP00000023519,0,0
ENSMMUT00000002473,ENSMMUP00000002338,0,0
ENSMMUT00000071665,ENSMMUP00000043476,0,0
ENSMMUT00000018506,ENSMMUP00000017330,0,0
ENSMMUT00000058152,ENSMMUP00000054097,0,0
ENSMMUT00000055840,ENSMMUP00000054576,0,0
ENSMMUT00000038968,ENSMMUP00000032057,0,0
ENSMMUT00000020367,ENSMMUP00000019063,0,0
ENSMMUT00000020368,ENSMMUP00000019064,0,0
ENSMMUT00000057250,ENSMMUP00000057816,0,0
ENSMMUT00000009328,ENSMMUP00000008765,0,0
ENSMMUT00000005684,ENSMMUP00000005351,0,0
ENSMMUT00000018786,ENSMMUP00000017591,0,0
ENSMMUT00000056376,ENSMMUP00000052836,0,0
ENSMMUT00000071847,ENSMMUP00000049018,0,0
ENSMMUT00000027369,ENSMMUP00000025599,0,0
ENSMMUT00000027374,ENSMMUP00000025603,0,0
ENSMMUT00000077797,ENSMMUP00000053022,0,0
ENSMMUT00000055377,ENSMMUP00000058273,0,0
ENSMMUT00000007817,ENSMMUP00000007344,0,0
ENSMMUT00000063119,ENSMMUP00000041765,0,0
ENSMMUT00000038961,ENSMMUP00000032052,0,0
ENSMMUT00000055517,ENSMMUP00000043468,0,0
ENSMMUT00000028122,ENSMMUP00000026310,0,0
ENSMMUT00000007957,ENSMMUP00000007478,0,0
ENSMMUT00000018204,ENSMMUP00000017043,0,0
ENSMMUT00000059195,ENSMMUP00000044467,0,0
ENSMMUT00000029691,ENSMMUP00000027788,0,0
ENSMMUT00000007538,ENSMMUP00000007083,0,0
ENSMMUT00000038956,ENSMMUP00000032048,0,0
