Transcript,Protein,Num del,Num dup
ENST00000622639,ENSP00000480622,0,0
ENST00000502978,ENSP00000424768,0,0
ENST00000374879,ENSP00000364013,0,0
ENST00000307584,ENSP00000418668,0,0
ENST00000374874,ENSP00000364008,4,1
ENST00000395051,ENSP00000378491,0,0
ENST00000374865,ENSP00000363999,0,0
ENST00000339664,ENSP00000342019,0,0
ENST00000374847,ENSP00000363980,0,0
ENST00000389120,ENSP00000373772,0,0
ENST00000361820,ENSP00000355155,0,0
ENST00000374806,ENSP00000363939,0,0
ENST00000487798,ENSP00000417674,0,0
ENST00000286398,ENSP00000286398,0,0
ENST00000334726,ENSP00000334452,0,0
ENST00000277216,ENSP00000277216,0,0
ENST00000374781,ENSP00000363913,0,0
ENST00000335040,ENSP00000334068,1,0
ENST00000374779,ENSP00000363911,0,0
ENST00000542196,ENSP00000438815,0,0
ENST00000259362,ENSP00000259362,0,0
ENST00000318763,ENSP00000317357,0,0
ENST00000374767,ENSP00000363899,1,1
ENST00000374762,ENSP00000363894,1,0
ENST00000374736,ENSP00000363868,1,0
ENST00000374720,ENSP00000363852,0,0
ENST00000481272,ENSP00000417492,0,0
ENST00000223528,ENSP00000223528,3,1
ENST00000334077,ENSP00000334547,0,0
ENST00000374692,ENSP00000363824,0,0
ENST00000277225,ENSP00000277225,0,1
ENST00000358015,ENSP00000350708,1,0
ENST00000374672,ENSP00000363804,0,0
ENST00000374667,ENSP00000363799,0,0
ENST00000333999,ENSP00000334300,0,0
ENST00000374647,ENSP00000363779,0,0
ENST00000322940,ENSP00000363753,0,0
ENST00000325551,ENSP00000320434,0,0
ENST00000374586,ENSP00000363714,3,0
ENST00000561981,ENSP00000477141,0,0
ENST00000374566,ENSP00000363694,0,0
ENST00000374541,ENSP00000363667,0,0
ENST00000314527,ENSP00000323805,0,0
ENST00000374530,ENSP00000363654,1,0
ENST00000434623,ENSP00000404782,0,0
ENST00000400613,ENSP00000383456,0,0
ENST00000374517,ENSP00000363641,0,0
ENST00000374511,ENSP00000363635,0,0
ENST00000401783,ENSP00000384917,2,0
ENST00000374448,ENSP00000363571,0,0
ENST00000374431,ENSP00000363553,0,1
ENST00000374428,ENSP00000363550,0,0
ENST00000259335,ENSP00000259335,0,0
ENST00000309235,ENSP00000311679,0,0
ENST00000309195,ENSP00000311572,0,0
ENST00000313525,ENSP00000320650,0,0
ENST00000374294,ENSP00000363412,1,0
ENST00000374293,ENSP00000363411,1,0
ENST00000318737,ENSP00000322108,0,0
ENST00000374279,ENSP00000363397,1,0
ENST00000374264,ENSP00000363382,0,1
ENST00000458258,ENSP00000414921,1,0
ENST00000398805,ENSP00000381785,2,0
ENST00000536272,ENSP00000440504,0,0
ENST00000374242,ENSP00000363360,0,0
ENST00000374232,ENSP00000363349,2,0
ENST00000374228,ENSP00000363345,0,0
ENST00000553380,ENSP00000452552,0,1
ENST00000259392,ENSP00000259392,0,0
ENST00000446284,ENSP00000416158,0,0
ENST00000374212,ENSP00000363329,0,0
ENST00000374206,ENSP00000363322,0,0
ENST00000374198,ENSP00000363313,0,0
ENST00000416588,ENSP00000420740,0,0
ENST00000374193,ENSP00000363308,0,0
ENST00000374183,ENSP00000363298,0,0
ENST00000238379,ENSP00000238379,0,0
ENST00000409155,ENSP00000386284,0,0
ENST00000374169,ENSP00000363284,0,0
ENST00000374165,ENSP00000363280,0,0
ENST00000374140,ENSP00000363255,3,0
ENST00000374126,ENSP00000363241,1,0
ENST00000265132,ENSP00000265132,0,0
ENST00000356083,ENSP00000348385,1,0
ENST00000259396,ENSP00000259396,0,0
ENST00000431067,ENSP00000394936,0,0
ENST00000307564,ENSP00000303769,0,0
ENST00000362057,ENSP00000354623,0,0
ENST00000374050,ENSP00000363162,0,0
ENST00000374049,ENSP00000363161,1,0
ENST00000374045,ENSP00000363157,0,0
ENST00000223795,ENSP00000223795,0,0
ENST00000350763,ENSP00000265131,1,0
ENST00000328252,ENSP00000330658,3,0
ENST00000313400,ENSP00000314038,3,0
ENST00000450136,ENSP00000408292,0,0
ENST00000265922,ENSP00000265922,2,0
ENST00000349780,ENSP00000343818,0,0
ENST00000373930,ENSP00000363040,0,0
ENST00000608872,ENSP00000476369,0,0
ENST00000210313,ENSP00000210313,0,0
ENST00000616568,ENSP00000483946,0,0
ENST00000373887,ENSP00000362994,0,0
ENST00000223642,ENSP00000223642,0,0
ENST00000373855,ENSP00000362962,1,0
ENST00000373840,ENSP00000362946,0,0
ENST00000373818,ENSP00000362924,0,0
ENST00000286713,ENSP00000286713,0,0
ENST00000408936,ENSP00000386183,2,0
ENST00000321582,ENSP00000321346,0,0
ENST00000373768,ENSP00000362873,0,0
ENST00000373764,ENSP00000362869,0,0
ENST00000394319,ENSP00000377854,0,0
ENST00000417201,ENSP00000409315,0,0
ENST00000344641,ENSP00000343867,0,0
ENST00000362012,ENSP00000354612,0,0
ENST00000259357,ENSP00000259357,0,0
ENST00000335302,ENSP00000335575,0,0
ENST00000340750,ENSP00000343521,0,0
ENST00000619659,ENSP00000480866,0,0
ENST00000616791,ENSP00000483293,0,0
ENST00000304865,ENSP00000306607,0,0
ENST00000297913,ENSP00000297913,0,0
ENST00000623530,ENSP00000485577,0,0
ENST00000373686,ENSP00000362790,0,0
ENST00000304820,ENSP00000302863,0,0
ENST00000259466,ENSP00000259466,0,0
ENST00000373684,ENSP00000362788,0,0
ENST00000373680,ENSP00000362784,0,0
ENST00000259467,ENSP00000259467,0,0
ENST00000277309,ENSP00000277309,0,0
ENST00000357244,ENSP00000349783,0,0
ENST00000373659,ENSP00000362763,0,0
ENST00000373656,ENSP00000362760,0,0
ENST00000373647,ENSP00000362751,0,0
ENST00000373642,ENSP00000362746,0,0
ENST00000348403,ENSP00000321347,1,0
ENST00000373631,ENSP00000362734,0,0
ENST00000373624,ENSP00000362727,4,0
ENST00000446480,ENSP00000394978,0,0
ENST00000373600,ENSP00000362702,0,0
ENST00000259457,ENSP00000259457,2,0
ENST00000334810,ENSP00000335156,0,0
ENST00000373588,ENSP00000362690,1,0
ENST00000487099,ENSP00000420267,1,0
ENST00000373580,ENSP00000362682,0,0
ENST00000613760,ENSP00000483312,0,0
ENST00000348462,ENSP00000259469,0,0
ENST00000259477,ENSP00000259477,0,0
ENST00000373555,ENSP00000362656,0,0
ENST00000373549,ENSP00000362650,0,0
ENST00000451402,ENSP00000392147,1,0
ENST00000373538,ENSP00000362639,0,0
ENST00000324460,ENSP00000324173,0,0
ENST00000394105,ENSP00000377665,0,0
ENST00000265960,ENSP00000265960,0,0
ENST00000373487,ENSP00000362586,1,0
ENST00000361171,ENSP00000354772,1,0
ENST00000355497,ENSP00000347684,2,0
ENST00000373457,ENSP00000362556,0,0
ENST00000319119,ENSP00000317534,0,0
ENST00000259351,ENSP00000259351,1,0
ENST00000373425,ENSP00000362524,0,0
ENST00000373387,ENSP00000362485,1,0
ENST00000373371,ENSP00000362469,0,0
ENST00000342483,ENSP00000362446,0,0
ENST00000361436,ENSP00000354739,0,0
ENST00000323301,ENSP00000322937,0,0
ENST00000373312,ENSP00000362409,0,0
ENST00000373302,ENSP00000362399,0,0
ENST00000419060,ENSP00000418661,0,0
ENST00000373295,ENSP00000362392,0,0
ENST00000373289,ENSP00000362386,0,0
ENST00000373284,ENSP00000362381,0,0
ENST00000314830,ENSP00000317817,0,0
ENST00000373264,ENSP00000362361,0,0
ENST00000373247,ENSP00000362344,0,0
ENST00000373203,ENSP00000362299,0,0
ENST00000223836,ENSP00000223836,0,0
ENST00000373142,ENSP00000362235,0,0
ENST00000335791,ENSP00000336733,0,0
ENST00000388747,ENSP00000373399,0,0
ENST00000373110,ENSP00000362202,0,0
ENST00000373095,ENSP00000362187,0,0
ENST00000373078,ENSP00000362170,0,0
ENST00000373069,ENSP00000362160,0,0
ENST00000338961,ENSP00000345341,0,0
ENST00000372998,ENSP00000362089,0,0
ENST00000372994,ENSP00000362085,0,0
ENST00000538431,ENSP00000439244,0,0
ENST00000372923,ENSP00000362014,0,0
ENST00000611957,ENSP00000478799,0,0
ENST00000320188,ENSP00000316609,0,0
ENST00000372890,ENSP00000361982,0,0
ENST00000300452,ENSP00000300452,0,0
ENST00000300456,ENSP00000300456,0,0
ENST00000452446,ENSP00000412922,0,0
ENST00000372838,ENSP00000361929,0,0
ENST00000604420,ENSP00000473949,0,0
ENST00000309971,ENSP00000308622,0,0
ENST00000630866,ENSP00000487444,0,0
ENST00000372715,ENSP00000361800,0,0
ENST00000372692,ENSP00000361777,0,0
ENST00000291906,ENSP00000291906,0,0
ENST00000372667,ENSP00000361752,0,0
ENST00000291900,ENSP00000291900,0,0
ENST00000372648,ENSP00000361731,0,1
ENST00000372642,ENSP00000361725,0,0
ENST00000361256,ENSP00000354812,0,0
ENST00000436267,ENSP00000399415,0,0
ENST00000372600,ENSP00000361682,0,0
ENST00000308941,ENSP00000309515,1,0
ENST00000482796,ENSP00000417556,0,0
ENST00000372586,ENSP00000361667,0,0
ENST00000372577,ENSP00000361658,0,0
ENST00000372554,ENSP00000361634,0,0
ENST00000358369,ENSP00000351138,0,0
ENST00000372546,ENSP00000361625,0,0
ENST00000318080,ENSP00000315013,0,0
ENST00000337738,ENSP00000337448,0,0
ENST00000372491,ENSP00000361569,0,0
ENST00000372480,ENSP00000361558,0,0
ENST00000372478,ENSP00000361556,0,0
ENST00000277458,ENSP00000277458,0,0
ENST00000372469,ENSP00000361547,0,0
ENST00000340607,ENSP00000342385,0,0
ENST00000259339,ENSP00000259339,0,0
ENST00000351698,ENSP00000345719,0,0
ENST00000372447,ENSP00000361524,0,0
ENST00000358355,ENSP00000351122,0,0
ENST00000446176,ENSP00000413625,1,0
ENST00000372406,ENSP00000361483,0,0
ENST00000372398,ENSP00000361475,2,0
ENST00000624552,ENSP00000485357,1,0
ENST00000372393,ENSP00000361469,0,0
ENST00000319725,ENSP00000318177,1,0
ENST00000253008,ENSP00000253008,0,0
ENST00000372358,ENSP00000361433,0,0
ENST00000372348,ENSP00000361423,0,0
ENST00000623824,ENSP00000485512,0,0
ENST00000372338,ENSP00000361413,0,0
ENST00000361069,ENSP00000354360,0,0
ENST00000372309,ENSP00000361383,0,0
ENST00000359428,ENSP00000352400,1,1
ENST00000372271,ENSP00000361345,0,0
ENST00000372264,ENSP00000361338,0,0
ENST00000357304,ENSP00000349856,1,0
ENST00000372228,ENSP00000361302,0,0
ENST00000372211,ENSP00000361285,0,0
ENST00000372190,ENSP00000361264,4,0
ENST00000292035,ENSP00000292035,3,0
ENST00000393229,ENSP00000376921,2,0
ENST00000224140,ENSP00000224140,0,1
ENST00000334270,ENSP00000333920,0,0
ENST00000343036,ENSP00000343290,1,0
ENST00000542090,ENSP00000444704,0,0
ENST00000372159,ENSP00000361232,0,0
ENST00000372146,ENSP00000361219,0,0
ENST00000298545,ENSP00000298545,0,0
ENST00000356311,ENSP00000348659,0,0
ENST00000440111,ENSP00000394524,1,0
ENST00000372108,ENSP00000361180,2,0
ENST00000372080,ENSP00000361151,0,0
ENST00000372050,ENSP00000361120,0,0
ENST00000372040,ENSP00000361110,0,0
ENST00000372032,ENSP00000361102,0,0
ENST00000538324,ENSP00000483018,0,0
ENST00000372022,ENSP00000361092,0,0
ENST00000610672,ENSP00000482438,0,0
ENST00000323345,ENSP00000361076,0,0
ENST00000371974,ENSP00000361042,0,0
ENST00000371964,ENSP00000361032,0,0
ENST00000371989,ENSP00000361057,0,0
ENST00000371957,ENSP00000361025,1,0
ENST00000371942,ENSP00000361010,0,0
ENST00000371929,ENSP00000360997,1,0
ENST00000540581,ENSP00000440832,0,0
ENST00000371899,ENSP00000360966,0,0
ENST00000339996,ENSP00000419712,0,1
ENST00000393061,ENSP00000376781,0,0
ENST00000356873,ENSP00000349336,0,0
ENST00000393056,ENSP00000376776,0,0
ENST00000371872,ENSP00000360938,0,0
ENST00000371850,ENSP00000360916,0,0
ENST00000303407,ENSP00000305918,0,0
ENST00000358625,ENSP00000351446,0,0
ENST00000481739,ENSP00000419692,1,0
ENST00000371817,ENSP00000360882,2,1
ENST00000291744,ENSP00000291744,0,0
ENST00000616356,ENSP00000479379,0,0
ENST00000371793,ENSP00000360858,0,0
ENST00000356818,ENSP00000349274,0,0
ENST00000429260,ENSP00000395281,0,0
ENST00000241600,ENSP00000241600,0,0
ENST00000263598,ENSP00000263598,0,0
ENST00000340780,ENSP00000342097,0,0
ENST00000479141,ENSP00000417898,0,0
ENST00000613244,ENSP00000483037,1,0
ENST00000277526,ENSP00000277526,0,0
ENST00000425225,ENSP00000404438,0,0
ENST00000487664,ENSP00000417851,1,2
ENST00000409386,ENSP00000386420,1,0
ENST00000371756,ENSP00000360821,0,0
ENST00000371753,ENSP00000360818,0,0
ENST00000561457,ENSP00000452750,0,0
ENST00000371746,ENSP00000360811,0,0
ENST00000358701,ENSP00000351536,0,0
ENST00000354753,ENSP00000346797,0,0
ENST00000371738,ENSP00000360803,0,0
ENST00000371732,ENSP00000360797,0,0
ENST00000298532,ENSP00000298532,1,0
ENST00000357365,ENSP00000349929,0,0
ENST00000371717,ENSP00000360782,2,0
ENST00000371712,ENSP00000360777,0,0
ENST00000313050,ENSP00000325827,0,0
ENST00000277541,ENSP00000277541,1,0
ENST00000371698,ENSP00000360763,0,0
ENST00000371696,ENSP00000360761,0,0
ENST00000371692,ENSP00000360757,0,0
ENST00000497771,ENSP00000418491,0,0
ENST00000435202,ENSP00000399627,0,0
ENST00000341206,ENSP00000339621,0,0
ENST00000612714,ENSP00000482512,0,0
ENST00000316144,ENSP00000313833,2,0
ENST00000290079,ENSP00000290079,0,0
ENST00000456614,ENSP00000476927,0,0
ENST00000338005,ENSP00000338013,1,0
ENST00000371663,ENSP00000360727,0,0
ENST00000436881,ENSP00000412388,0,0
ENST00000247665,ENSP00000247665,0,0
ENST00000445819,ENSP00000411339,0,0
ENST00000224073,ENSP00000224073,1,0
ENST00000247668,ENSP00000247668,0,0
ENST00000325285,ENSP00000313034,1,0
ENST00000371634,ENSP00000360697,1,0
ENST00000371633,ENSP00000360696,0,0
ENST00000457950,ENSP00000392633,0,0
ENST00000471521,ENSP00000435033,0,0
ENST00000408973,ENSP00000386162,0,0
ENST00000371620,ENSP00000360682,0,0
ENST00000494426,ENSP00000419378,0,0
ENST00000614293,ENSP00000481105,0,0
ENST00000314412,ENSP00000318142,0,0
ENST00000622933,ENSP00000485208,0,0
ENST00000371600,ENSP00000360659,0,0
ENST00000355097,ENSP00000347213,0,0
ENST00000409687,ENSP00000386348,0,0
ENST00000409858,ENSP00000386935,0,0
ENST00000371589,ENSP00000360645,0,0
ENST00000371579,ENSP00000360635,0,0
ENST00000371546,ENSP00000360601,0,1
ENST00000371542,ENSP00000360597,0,0
ENST00000568665,ENSP00000480768,0,0
ENST00000413619,ENSP00000456333,0,0
ENST00000323927,ENSP00000314004,1,0
ENST00000322310,ENSP00000313752,0,0
ENST00000409012,ENSP00000387100,0,1
ENST00000343666,ENSP00000375053,0,0
ENST00000371521,ENSP00000360576,0,0
ENST00000392827,ENSP00000376572,0,0
ENST00000409414,ENSP00000386453,0,0
ENST00000445101,ENSP00000406665,0,0
ENST00000538474,ENSP00000442397,0,0
ENST00000340384,ENSP00000341289,0,0
ENST00000344774,ENSP00000344729,0,0
ENST00000388931,ENSP00000373583,0,0
ENST00000343053,ENSP00000339495,0,0
ENST00000357503,ENSP00000350102,0,0
ENST00000356628,ENSP00000349041,0,0
ENST00000340951,ENSP00000340474,3,1
ENST00000341349,ENSP00000342848,0,0
ENST00000371506,ENSP00000360561,0,0
ENST00000371475,ENSP00000360530,0,0
ENST00000406427,ENSP00000384610,0,0
ENST00000371443,ENSP00000360498,0,0
ENST00000277540,ENSP00000277540,0,0
ENST00000298585,ENSP00000298585,0,0
ENST00000371421,ENSP00000360475,0,0
ENST00000460843,ENSP00000417980,4,1
ENST00000371355,ENSP00000360406,1,2
ENST00000410108,ENSP00000386558,0,0
ENST00000342878,ENSP00000344545,0,0
ENST00000325113,ENSP00000325868,0,0
ENST00000325207,ENSP00000325941,0,0
ENST00000382743,ENSP00000372191,1,0
ENST00000431206,ENSP00000396937,0,0
ENST00000312165,ENSP00000309767,0,0
ENST00000409479,ENSP00000387099,0,0
ENST00000382614,ENSP00000372059,1,0
ENST00000399817,ENSP00000382714,0,0
ENST00000328221,ENSP00000330825,0,0
ENST00000399808,ENSP00000382707,0,0
ENST00000329962,ENSP00000328277,2,0
ENST00000331563,ENSP00000331678,1,0
ENST00000531205,ENSP00000433022,0,0
ENST00000332826,ENSP00000332788,0,0
ENST00000308020,ENSP00000308258,1,2
ENST00000534797,ENSP00000433999,0,0
ENST00000311189,ENSP00000309845,0,0
ENST00000270115,ENSP00000270115,0,0
ENST00000329451,ENSP00000331167,0,0
ENST00000397583,ENSP00000380713,0,0
ENST00000264555,ENSP00000264555,0,0
ENST00000397566,ENSP00000380697,0,0
ENST00000358353,ENSP00000351118,0,0
ENST00000176195,ENSP00000176195,0,0
ENST00000176183,ENSP00000176183,0,0
ENST00000382409,ENSP00000371846,3,0
ENST00000526170,ENSP00000436199,0,0
ENST00000319006,ENSP00000321259,1,0
ENST00000397472,ENSP00000380612,0,0
ENST00000330106,ENSP00000328336,0,0
ENST00000531214,ENSP00000437236,0,0
ENST00000620120,ENSP00000479258,0,0
ENST00000347755,ENSP00000337797,0,0
ENST00000321153,ENSP00000322419,0,0
ENST00000336615,ENSP00000337701,0,0
ENST00000525077,ENSP00000435299,0,0
ENST00000397421,ENSP00000380566,0,0
ENST00000322028,ENSP00000324124,0,0
ENST00000409531,ENSP00000386899,0,0
ENST00000454838,ENSP00000398722,0,0
ENST00000332231,ENSP00000327694,1,0
ENST00000421673,ENSP00000406861,0,0
ENST00000621226,ENSP00000485659,0,0
ENST00000529681,ENSP00000436812,0,0
ENST00000317204,ENSP00000314733,1,0
ENST00000382179,ENSP00000371614,1,0
ENST00000329957,ENSP00000328694,0,0
ENST00000331588,ENSP00000329539,0,0
ENST00000412090,ENSP00000400041,0,0
ENST00000399676,ENSP00000382584,0,0
ENST00000340134,ENSP00000344430,0,0
ENST00000236671,ENSP00000236671,0,0
ENST00000381968,ENSP00000371394,0,0
ENST00000381905,ENSP00000371330,0,0
ENST00000381775,ENSP00000371194,0,0
ENST00000397301,ENSP00000380468,0,0
ENST00000397297,ENSP00000380465,2,0
ENST00000434045,ENSP00000391826,0,0
ENST00000356578,ENSP00000348986,0,0
ENST00000250971,ENSP00000250971,0,0
ENST00000381178,ENSP00000370571,0,0
ENST00000331289,ENSP00000332293,0,0
ENST00000456145,ENSP00000406541,0,0
ENST00000182290,ENSP00000182290,0,0
ENST00000381036,ENSP00000370424,0,0
ENST00000333256,ENSP00000331087,0,0
ENST00000533060,ENSP00000434121,0,0
ENST00000155840,ENSP00000155840,1,0
ENST00000430149,ENSP00000411552,0,0
ENST00000625099,ENSP00000487968,0,0
ENST00000312221,ENSP00000311139,0,0
ENST00000314222,ENSP00000319231,0,0
ENST00000620138,ENSP00000481412,0,0
ENST00000380525,ENSP00000369897,0,0
ENST00000263650,ENSP00000263650,2,0
ENST00000332314,ENSP00000330612,0,0
ENST00000389832,ENSP00000374482,0,0
ENST00000620374,ENSP00000477630,0,0
ENST00000397068,ENSP00000380258,0,0
ENST00000250693,ENSP00000250693,2,0
ENST00000250699,ENSP00000250699,0,0
ENST00000359171,ENSP00000352091,0,0
ENST00000278243,ENSP00000278243,0,0
ENST00000351018,ENSP00000339467,0,0
ENST00000616714,ENSP00000478059,1,0
ENST00000300738,ENSP00000300738,0,0
ENST00000624801,ENSP00000485530,0,0
ENST00000254436,ENSP00000254436,0,0
ENST00000325719,ENSP00000318956,0,0
ENST00000360213,ENSP00000353343,0,0
ENST00000307616,ENSP00000302918,0,0
ENST00000312614,ENSP00000308764,0,0
ENST00000450052,ENSP00000409094,0,0
ENST00000300747,ENSP00000300747,0,0
ENST00000396952,ENSP00000380155,0,0
ENST00000396950,ENSP00000380153,0,0
ENST00000380390,ENSP00000369753,1,0
ENST00000380383,ENSP00000369744,0,0
ENST00000624978,ENSP00000485292,0,0
ENST00000322101,ENSP00000322754,0,0
ENST00000380378,ENSP00000369738,0,0
ENST00000623849,ENSP00000485612,0,0
ENST00000380371,ENSP00000369729,0,0
ENST00000380370,ENSP00000369728,0,0
ENST00000321522,ENSP00000322088,0,0
ENST00000445557,ENSP00000476576,0,0
ENST00000307388,ENSP00000303469,0,0
ENST00000328942,ENSP00000333684,0,0
ENST00000321255,ENSP00000321729,0,0
ENST00000335295,ENSP00000333994,0,0
ENST00000330597,ENSP00000327431,0,0
ENST00000380259,ENSP00000369609,3,0
ENST00000336906,ENSP00000338082,0,0
ENST00000396895,ENSP00000380104,0,0
ENST00000380224,ENSP00000369573,0,0
ENST00000624187,ENSP00000485407,0,0
ENST00000300773,ENSP00000300773,0,0
ENST00000380219,ENSP00000369568,0,0
ENST00000328611,ENSP00000333196,0,0
ENST00000300778,ENSP00000300778,0,0
ENST00000380211,ENSP00000369559,0,0
ENST00000322641,ENSP00000326232,0,0
ENST00000311659,ENSP00000347997,0,0
ENST00000380184,ENSP00000369531,0,0
ENST00000345043,ENSP00000341581,0,0
ENST00000380097,ENSP00000369440,0,0
ENST00000354852,ENSP00000346916,2,0
ENST00000429814,ENSP00000402595,1,0
ENST00000380034,ENSP00000369373,0,0
ENST00000379965,ENSP00000369299,0,0
ENST00000317121,ENSP00000322939,0,0
ENST00000317093,ENSP00000322866,0,0
ENST00000317078,ENSP00000322823,1,0
ENST00000317037,ENSP00000322801,0,0
ENST00000379946,ENSP00000369279,0,0
ENST00000537935,ENSP00000444054,0,0
ENST00000316987,ENSP00000321426,0,0
ENST00000610445,ENSP00000480583,0,0
ENST00000532411,ENSP00000481594,0,0
ENST00000332249,ENSP00000330338,0,0
ENST00000330728,ENSP00000328215,0,0
ENST00000316650,ENSP00000321246,0,0
ENST00000316529,ENSP00000321196,0,0
ENST00000530810,ENSP00000432011,0,0
ENST00000311352,ENSP00000309673,0,0
ENST00000316375,ENSP00000321021,0,0
ENST00000265978,ENSP00000265978,0,0
ENST00000379936,ENSP00000369268,0,0
ENST00000525462,ENSP00000435534,0,0
ENST00000530979,ENSP00000432047,0,0
ENST00000342245,ENSP00000340409,0,0
ENST00000389906,ENSP00000374556,0,0
ENST00000265983,ENSP00000265983,1,0
ENST00000345851,ENSP00000340797,0,0
ENST00000614314,ENSP00000484121,0,0
ENST00000254616,ENSP00000254616,0,0
ENST00000527990,ENSP00000436180,0,0
ENST00000254605,ENSP00000254605,1,0
ENST00000537806,ENSP00000439606,0,0
ENST00000299424,ENSP00000299424,0,0
ENST00000299427,ENSP00000299427,0,0
ENST00000299441,ENSP00000299441,0,0
ENST00000288937,ENSP00000288937,0,0
ENST00000332601,ENSP00000330384,0,0
ENST00000299454,ENSP00000299454,0,0
ENST00000307322,ENSP00000303862,0,0
ENST00000379829,ENSP00000369157,0,0
ENST00000299459,ENSP00000299459,0,0
ENST00000317834,ENSP00000320560,0,0
ENST00000278319,ENSP00000278319,0,0
ENST00000278314,ENSP00000278314,0,0
ENST00000299481,ENSP00000299481,0,0
ENST00000306904,ENSP00000304139,0,0
ENST00000318881,ENSP00000324419,2,0
ENST00000329293,ENSP00000332511,0,0
ENST00000299492,ENSP00000299492,1,0
ENST00000533558,ENSP00000437041,0,0
ENST00000612000,ENSP00000484790,0,0
ENST00000329434,ENSP00000331823,0,0
ENST00000623991,ENSP00000485518,0,0
ENST00000360759,ENSP00000353988,0,0
ENST00000328600,ENSP00000327763,0,0
ENST00000309828,ENSP00000310040,0,0
ENST00000305253,ENSP00000305426,0,0
ENST00000309737,ENSP00000308820,0,0
ENST00000335790,ENSP00000338207,0,0
ENST00000396672,ENSP00000379905,1,0
ENST00000314138,ENSP00000346015,0,0
ENST00000534127,ENSP00000433528,2,0
ENST00000534147,ENSP00000431331,0,0
ENST00000326053,ENSP00000318999,2,0
ENST00000531618,ENSP00000435770,0,0
ENST00000534025,ENSP00000433361,1,0
ENST00000309166,ENSP00000310205,0,0
ENST00000328194,ENSP00000328524,0,0
ENST00000528080,ENSP00000433126,2,0
ENST00000379719,ENSP00000369042,2,0
ENST00000396602,ENSP00000379847,3,0
ENST00000450114,ENSP00000402084,0,0
ENST00000318950,ENSP00000315630,0,0
ENST00000256190,ENSP00000256190,4,0
ENST00000278175,ENSP00000278175,0,0
ENST00000396554,ENSP00000379802,0,0
ENST00000536684,ENSP00000439666,0,0
ENST00000265981,ENSP00000265981,0,0
ENST00000256178,ENSP00000256178,0,0
ENST00000423302,ENSP00000412130,0,0
ENST00000361367,ENSP00000355013,0,0
ENST00000339995,ENSP00000340281,0,0
ENST00000413761,ENSP00000415939,0,0
ENST00000227756,ENSP00000227756,1,1
ENST00000528848,ENSP00000473553,0,0
ENST00000399455,ENSP00000382382,2,0
ENST00000525493,ENSP00000433112,0,0
ENST00000527636,ENSP00000435233,1,0
ENST00000529419,ENSP00000485526,0,0
ENST00000403290,ENSP00000384517,0,0
ENST00000530907,ENSP00000431186,0,0
ENST00000282091,ENSP00000282091,0,0
ENST00000354817,ENSP00000346874,0,0
ENST00000576479,ENSP00000460236,0,0
ENST00000256196,ENSP00000256196,2,0
ENST00000439561,ENSP00000397873,0,0
ENST00000555531,ENSP00000457299,0,0
ENST00000418988,ENSP00000414359,0,0
ENST00000282096,ENSP00000282096,0,1
ENST00000334636,ENSP00000334592,0,0
ENST00000523376,ENSP00000428882,1,0
ENST00000469608,ENSP00000420618,0,0
ENST00000379554,ENSP00000368872,0,0
ENST00000528429,ENSP00000433233,3,0
ENST00000228136,ENSP00000228136,0,0
ENST00000531066,ENSP00000435389,2,0
ENST00000525634,ENSP00000435777,0,0
ENST00000265970,ENSP00000265970,1,0
ENST00000622082,ENSP00000481959,1,0
ENST00000530403,ENSP00000434394,0,0
ENST00000339994,ENSP00000345708,0,0
ENST00000005226,ENSP00000005226,0,0
ENST00000399391,ENSP00000382323,0,0
ENST00000250003,ENSP00000250003,0,0
ENST00000265969,ENSP00000265969,0,0
ENST00000265965,ENSP00000265965,0,0
ENST00000250018,ENSP00000250018,0,0
ENST00000529318,ENSP00000432216,1,0
ENST00000621697,ENSP00000481943,0,0
ENST00000314254,ENSP00000314042,0,0
ENST00000278222,ENSP00000278222,0,0
ENST00000524555,ENSP00000485552,0,0
ENST00000526900,ENSP00000436126,0,0
ENST00000405158,ENSP00000384906,0,0
ENST00000349215,ENSP00000265967,0,0
ENST00000453096,ENSP00000393638,0,0
ENST00000540430,ENSP00000445175,0,0
ENST00000541669,ENSP00000437783,0,0
ENST00000280706,ENSP00000280706,1,0
ENST00000251968,ENSP00000251968,0,0
ENST00000396197,ENSP00000379500,0,0
ENST00000634992,ENSP00000489337,0,0
ENST00000336349,ENSP00000337991,2,0
ENST00000280734,ENSP00000280734,0,0
ENST00000513874,ENSP00000421191,0,0
ENST00000358540,ENSP00000351342,1,0
ENST00000302797,ENSP00000305766,0,0
ENST00000329773,ENSP00000333800,0,0
ENST00000446113,ENSP00000400113,0,0
ENST00000533783,ENSP00000431813,1,0
ENST00000250024,ENSP00000250024,0,0
ENST00000527559,ENSP00000435395,2,0
ENST00000524983,ENSP00000436881,0,0
ENST00000419348,ENSP00000392985,0,0
ENST00000331079,ENSP00000331879,0,0
ENST00000525748,ENSP00000434364,1,0
ENST00000298925,ENSP00000298925,4,0
ENST00000324559,ENSP00000315371,0,0
ENST00000263160,ENSP00000263160,0,0
ENST00000327470,ENSP00000330875,0,0
ENST00000454584,ENSP00000401145,0,0
ENST00000354193,ENSP00000346130,0,0
ENST00000532798,ENSP00000457511,0,0
ENST00000336930,ENSP00000336817,3,0
ENST00000256737,ENSP00000256737,1,2
ENST00000436318,ENSP00000416753,0,0
